Apple_x,Apple_y,Apple_p,pole_x,pole_y,pole_p,Top_x,Top_y,Top_p,Bottom_x,Bottom_y,Bottom_p
226.4138067,206.6147199,0.999475837,233.3495297,197.4361459,0.997792661,185.9894531,82.77433181,0.999972343,192.6716623,319.0287056,0.999942183
226.3565174,206.6179667,0.999494195,233.3079183,197.3972306,0.997989833,186.2232256,82.91105962,0.999974489,192.6086562,319.0929389,0.999938846
226.3711616,206.6562643,0.999488711,233.3341351,197.4087707,0.998025179,186.1202772,82.8317858,0.999973416,192.5891936,319.0744519,0.999936879
226.4079044,206.6691704,0.999468923,233.1353848,197.3860884,0.997621179,185.6165845,82.64727938,0.999965191,192.4490921,319.1268187,0.999940991
226.5013357,206.5702386,0.999499798,233.3650882,197.4537724,0.998046279,185.8376889,82.54163563,0.999966502,192.4520769,319.053369,0.999942362
226.5321429,206.5877528,0.999543667,233.3389418,197.5415621,0.998387098,185.702843,82.36932552,0.999968171,192.486397,319.0586033,0.999939978
226.5245279,206.5526576,0.999525547,233.1969821,197.5712894,0.998297811,185.6851134,82.38477826,0.999968767,192.4991264,319.1015463,0.999939203
226.8502063,206.3572397,0.999616027,232.7909279,198.047446,0.998480678,185.476017,82.15391052,0.999964595,192.6212626,318.9473381,0.999936223
226.9428823,206.7662845,0.99970305,232.9081278,198.02373,0.998774529,185.5921733,81.99941874,0.99996376,192.5799537,319.0008588,0.999937117
226.9357741,206.5985761,0.999725103,232.3606303,198.645093,0.998269916,185.5067661,82.80369711,0.999953866,192.4824519,318.9459505,0.999934912
227.0369263,206.8934975,0.999738097,232.2415888,198.5644927,0.998420954,185.562602,82.77447736,0.999952674,192.4491472,318.9635768,0.999934554
227.0984846,206.7099681,0.999752045,231.8955019,200.4669902,0.998709679,185.6042118,82.60710919,0.9999578,192.2790053,318.8412809,0.999928057
227.1275998,206.7057738,0.999737918,233.0791802,199.5782385,0.99865067,185.5794005,82.50368464,0.999957561,192.3709934,318.8713641,0.999930799
227.3927091,207.10922,0.999840438,232.6174927,201.2817771,0.999312401,185.5824726,81.97139692,0.999967933,192.1838152,318.8141952,0.999933362
227.3199713,207.1344848,0.999839187,232.8864226,201.1664467,0.999258518,185.6243787,81.97431421,0.999967635,192.2252836,318.847085,0.999936402
227.7713987,207.5753794,0.999931693,229.8637326,203.1456255,0.997037292,185.8394451,82.27494311,0.999966383,191.7241454,318.3122015,0.99992609
227.4937254,207.9167705,0.999925137,230.6854885,203.6735218,0.997699082,185.8807278,82.30420506,0.999967694,191.7636838,318.3648109,0.999928415
226.9570124,207.8577094,0.99989289,230.3181901,202.188261,0.998966098,186.2313451,82.39101577,0.999961317,191.666245,318.5230851,0.999928474
227.5762667,207.6355882,0.99990499,230.2599773,201.857053,0.998983026,186.2548456,82.41450918,0.999960005,191.7151637,318.5831771,0.999927938
227.6578518,207.6580873,0.01,230.0688088,201.595329,0.998951793,186.3132625,82.32125509,0.999961019,191.7808824,318.5637364,0.999921978
225.4773922,209.7079179,0.01,231.2691326,200.8497486,0.999804497,186.4739013,82.70101774,0.99995935,191.7216115,318.0750642,0.9999156
225.4933,209.7501135,0.01,231.3221714,200.811465,0.999838591,186.559952,82.71128678,0.999958038,191.7135267,317.9130478,0.999914706
224.6554935,210.9492521,0.01,222.2659755,199.9060481,0.99925971,186.5741881,82.75280261,0.999963403,191.8591075,317.77071,0.999928772
230.5832224,211.1440026,0.01,227.6381077,201.1986651,0.999798775,186.3696711,82.65925586,0.999966502,191.9273968,317.8900151,0.999934316
230.9241736,211.0588077,0.01,227.8744348,201.2041469,0.999821544,186.418656,82.58823276,0.999965489,191.9360528,317.9053774,0.999934018
234.415648,212.311537,0.01,226.907087,200.0924973,0.999889374,186.3539596,82.49870384,0.999968469,192.0578561,318.5183592,0.999928594
234.490572,212.3288238,0.01,226.6187291,199.875906,0.999873996,186.4657793,82.56941092,0.999968767,192.1098719,318.4540682,0.999931455
232.9550204,211.9227282,0.01,226.808296,199.3241034,0.99982816,186.2648914,82.00342679,0.999971151,192.4444461,318.4564805,0.9999336
233.0018382,211.9092352,0.01,226.8814241,199.2164063,0.999826312,186.349593,82.16151726,0.999970913,192.4249661,318.5141654,0.999935627
232.7291217,211.7537914,0.01,227.081214,198.9688082,0.999823332,185.724767,82.04880154,0.999970675,192.5604568,318.6130867,0.999935389
232.5893269,211.7205648,0.01,227.009564,198.1468914,0.99981916,185.7668548,82.1698513,0.999971271,192.5410166,318.6489744,0.999936879
232.8141656,211.7738966,0.01,226.944257,198.1646299,0.99981755,185.5121891,81.93227935,0.999963164,192.4564672,318.7658844,0.999936342
232.8270836,211.7563003,0.01,226.9184206,198.124692,0.999825299,185.6598408,82.15719211,0.999962866,192.448704,318.8825979,0.999938548
232.8968654,211.7660256,0.01,226.8592402,198.0648715,0.999823928,186.1000072,82.28721249,0.999960303,192.452569,318.8945851,0.999940395
232.8626637,211.6911803,0.01,226.8950188,198.0740659,0.999830127,186.056011,82.41466439,0.99996084,192.3581371,318.8537383,0.999940813
232.7402296,211.5732373,0.01,226.9127113,197.9749738,0.999845862,186.1321384,82.55233717,0.999969244,192.4057851,318.8310142,0.999942899
232.6620631,211.5499501,0.01,226.8733076,198.0590649,0.999830961,186.250257,82.81008267,0.99996829,192.4632912,318.8653798,0.999948025
232.6709657,211.5265558,0.01,226.8569881,198.0606341,0.999827206,185.9748609,82.61630356,0.999969542,192.5095453,318.8325548,0.99994278
232.6851969,211.4297072,0.01,226.7740679,198.0969081,0.999821424,185.8950491,82.55295336,0.999969363,192.4941363,318.8742595,0.999948025
232.5921626,211.460763,0.01,226.7364038,198.2703285,0.999797642,185.7211425,82.44429564,0.999967217,192.4717925,318.8687396,0.999945521
232.694797,211.5365573,0.01,227.0632125,198.6623859,0.999820352,185.8724747,82.58204257,0.999968052,192.4435782,318.9328232,0.999947429
232.745584,211.5235645,0.01,227.1599708,198.699513,0.999829531,185.7357471,82.29993892,0.999966264,192.4341633,318.8727889,0.999942541
232.6100974,211.5217551,0.01,227.2304688,198.8895545,0.99983573,185.834646,82.54920328,0.999967933,192.4606247,318.9167471,0.999947071
232.6936917,211.4201103,0.01,227.4990864,199.0111837,0.999848902,185.7312105,82.44134581,0.999966264,192.4977729,318.9141498,0.99994576
232.7026949,211.4186578,0.01,227.6622502,199.1069756,0.999850929,185.8276932,82.5739795,0.999968946,192.5037174,318.915153,0.99994576
232.7748623,211.406621,0.01,227.6216654,198.9122133,0.999841511,185.8924265,82.77066851,0.999967217,192.5164993,318.9228592,0.999946594
232.7578402,211.4059393,0.01,227.6378676,198.9396796,0.999843001,185.869931,82.66211545,0.999968767,192.514149,318.9597893,0.999945641
232.7520795,211.4169945,0.01,227.6877619,198.496706,0.999835312,185.715596,82.74561787,0.999965966,192.4772558,318.9452095,0.999942422
232.7315412,211.4175592,0.01,227.7209122,198.5151832,0.999834418,185.8467035,82.93114281,0.999969661,192.4812922,318.9489183,0.999944448
232.6832895,211.4101982,0.01,227.5718923,198.79105,0.999831676,185.8554063,82.97341931,0.999971211,192.4891133,318.9568257,0.999944746
232.6811304,211.402905,0.01,227.5741381,198.7416568,0.999831319,185.8123817,83.0566532,0.999972463,192.4969246,318.9561782,0.999944806
232.6642418,211.3722526,0.01,227.5243559,198.381846,0.999825001,186.0377072,83.25806725,0.999956131,192.5083432,318.9450774,0.999946952
232.643271,211.3843881,0.01,227.521029,198.7027769,0.999824524,186.0918022,83.31977224,0.999957681,192.4684699,318.9663162,0.999946296
232.6706595,211.4373813,0.01,227.4276221,198.3157618,0.999829888,185.6563926,82.92320299,0.999966145,192.5027623,318.9449081,0.999942839
232.6830163,211.4550568,0.01,227.4870672,198.2924457,0.999833345,185.6867566,83.01716989,0.999966443,192.4986041,318.9531202,0.999943316
232.6627951,211.4442525,0.01,227.6920343,198.1368592,0.9998523,185.631654,83.23142517,0.999969363,192.4695494,318.9247046,0.999944687
232.6715708,211.4692594,0.01,227.5712032,198.1567705,0.999848247,185.6705501,83.2616604,0.999969006,192.5002584,318.949646,0.999946594
232.6126628,211.445172,0.01,227.56268,198.1696515,0.999846339,185.760555,83.2630021,0.999969184,192.5046859,318.8924742,0.99994278
232.6206975,211.4523489,0.01,227.5741362,198.1879997,0.999845982,185.7179687,83.16138232,0.999967694,192.4721305,318.8625584,0.999942541
232.5821466,211.5999656,0.01,227.5520466,198.2174304,0.999826729,185.7559946,83.06812209,0.999966085,192.5044382,318.8770781,0.999941289
232.5930176,211.5496153,0.01,227.6657591,198.2803085,0.999831796,185.7823255,83.02773106,0.999966741,192.5914936,318.9381266,0.999938905
232.5970707,211.5388145,0.01,227.5750639,198.2514734,0.99983418,185.5730081,82.9963311,0.999966025,192.5557094,318.970757,0.999938846
232.6012583,211.5411661,0.01,227.5696433,198.2479479,0.99983263,185.5474675,82.96839309,0.99996537,192.5178936,318.9707522,0.999937177
232.5636053,211.5337124,0.01,227.735369,198.2726836,0.999838173,185.5555282,83.04755718,0.999958515,192.4179485,318.9541388,0.999941111
232.5619831,211.5190333,0.01,227.8100622,198.2776167,0.999843597,185.5794649,83.04171085,0.999958873,192.47475,318.9659925,0.999939084
232.5039296,211.548631,0.01,227.8011069,198.3926649,0.999845505,185.6821136,83.08456343,0.999956489,192.5141292,318.9137826,0.999936342
232.5076184,211.5531367,0.01,227.7938872,198.3893573,0.999846339,185.6810479,83.07000929,0.999956787,192.4994195,318.9399223,0.999939561
232.5701089,211.647894,0.01,228.1172423,198.4680738,0.999834836,185.7570355,83.43351448,0.999959469,192.5914195,318.8546309,0.999939084
232.5044131,211.6113832,0.01,228.0500811,198.510359,0.999828458,185.7907662,83.40212911,0.999959469,192.6970975,318.8721352,0.999938369
232.574811,211.6860698,0.01,227.8160656,199.2839661,0.999858797,185.82023,83.44628757,0.999960661,192.6930101,318.9194922,0.999942243
232.7321773,211.4184203,0.01,227.7565685,198.9965796,0.999849379,186.0000955,83.35835016,0.999961555,192.8221805,318.7836213,0.999938726
233.1334267,211.8055112,0.01,227.8375281,199.2549958,0.999857247,185.900948,83.17448473,0.999965906,192.7622421,318.7810464,0.999940872
233.5745788,211.4856866,0.01,227.8259041,199.1792059,0.999868512,185.9968157,83.16468364,0.999967277,192.7727582,318.7664809,0.999942183
233.9424095,211.264047,0.01,228.0203853,200.4207103,0.999892712,186.2145201,83.23531187,0.999965429,192.7395895,318.7936521,0.999941111
234.0460935,211.0294485,0.01,228.565737,200.270823,0.999902427,186.1622545,83.13062483,0.999964118,192.7129884,318.8123555,0.99993813
231.8945565,209.9804564,0.01,230.0876303,201.2856238,0.999431968,185.8990254,83.01503277,0.999966383,192.5695989,318.6875162,0.999937534
231.972652,209.8495944,0.01,230.0508776,201.0166667,0.999474227,185.8833528,83.03953975,0.999966621,192.5573194,318.6676016,0.999937773
231.7268491,210.4674017,0.01,229.0924456,202.8910019,0.996363044,185.8163278,83.04979885,0.999966264,192.3604825,318.5232449,0.9999336
231.6624713,210.2262744,0.01,229.0730054,202.8101338,0.995995998,185.8198147,83.02012187,0.999966681,192.42542,318.5634718,0.999934435
231.6575451,210.4303527,0.01,228.219826,202.8890576,0.944478333,185.8113456,82.9884361,0.99996525,192.3872404,318.4443507,0.999933064
231.9589276,209.7807062,0.01,228.2418507,202.2641805,0.978008986,185.8544257,83.02202922,0.99996537,192.4405375,318.4781194,0.9999336
233.3959703,209.2241547,0.01,228.19528,201.7856061,0.977571547,185.907089,83.05181426,0.999965429,192.4946506,318.4024725,0.999933004
233.2181118,209.3068142,0.01,228.4115283,201.4490321,0.988667011,185.9543242,83.05053174,0.99996525,192.5255985,318.4398837,0.999931037
233.5660605,209.2109876,0.01,226.9248943,200.3998137,0.994477034,185.8764262,83.0573082,0.999964535,192.3056281,318.4062519,0.999931335
233.6213355,209.1976757,0.01,227.252216,200.6686773,0.993364811,185.8952975,83.0436998,0.999963522,192.3931878,318.4076996,0.999935269
236.4268678,211.660553,0.01,229.8929329,200.2465189,0.996423364,186.0053482,82.97013497,0.999962091,192.325393,318.3266339,0.999934971
236.3904027,211.9345708,0.01,230.1676464,200.2769322,0.996385574,186.0410403,83.02225071,0.999961615,192.3747337,318.3175259,0.999935091
236.9575743,211.1999183,0.01,229.6489366,200.1487579,0.998846054,186.0601693,83.10474628,0.999957681,192.3584499,318.1419702,0.999930441
236.9345427,211.3731885,0.01,229.5946813,200.067183,0.998712659,186.1312085,83.07652384,0.999958754,192.4248054,318.3502102,0.999936402
236.437851,210.5858278,0.01,230.6237924,200.953722,0.998453796,186.0920669,83.11612171,0.999956727,192.5336962,318.4078941,0.999938607
236.2337325,210.2130923,0.01,230.0131454,200.5056889,0.99863255,186.1004382,83.14387113,0.999957442,192.5278828,318.3749146,0.999937713
235.1412988,210.3041792,0.01,231.0587471,201.4612496,0.999537706,186.0426931,83.12392199,0.999949574,192.765337,318.5823793,0.999938726
235.1420613,210.2632976,0.01,231.080862,201.4164438,0.999535441,186.0417478,83.059618,0.9999488,192.7679043,318.627593,0.999939084
235.2050261,210.3392377,0.01,231.0563927,201.4346156,0.999537826,186.0394601,83.12483364,0.999950886,192.7763748,318.6330948,0.999940753
233.9537621,211.6473088,0.01,228.8515557,201.1974854,0.999775529,185.9085379,83.28857845,0.99996525,192.8329499,318.686799,0.999941349
232.9092948,208.5897043,0.01,229.0177656,200.5308921,0.999784112,186.2327573,83.38834018,0.999966383,192.7822762,318.780304,0.999942243
232.935652,208.3710341,0.01,229.0978112,200.7118769,0.999765158,186.2132307,83.31405759,0.9999699,192.7620656,318.8011208,0.999942064
233.8918667,212.2381575,0.01,226.9637837,199.5670047,0.999663711,185.7254884,83.07426739,0.99996835,192.8398356,318.7640715,0.999939084
233.9164305,212.3696874,0.01,227.1805533,200.0145547,0.999665618,185.7767589,83.09438753,0.999967217,192.8124487,318.7682366,0.999938667
233.6902599,212.2791408,0.01,227.7353963,200.0611739,0.999856472,185.4189463,83.32790184,0.999961972,192.7200196,318.8474417,0.999937773
233.8366628,212.3596975,0.01,227.8503915,200.1092002,0.999854922,185.4466572,83.31812263,0.999965072,192.6377504,318.9447536,0.99993813
233.0058422,212.3329076,0.01,227.7536996,199.3664818,0.999750733,185.4301736,83.14430356,0.999960959,192.5256202,318.8060837,0.999932826
233.0809669,212.2839561,0.01,227.6745987,199.328527,0.999708652,185.4188404,83.08231568,0.99996078,192.5039175,318.8102517,0.999933064
233.136795,212.2651649,0.01,227.5504096,199.4540424,0.999682128,185.8792934,83.93280782,0.999951661,192.4950716,318.8152208,0.999931872
233.1904678,212.1106485,0.01,227.6573286,199.3462005,0.999709368,186.0155603,83.98537253,0.999949455,192.4737825,318.8034487,0.999936223
233.3749094,212.1625602,0.01,227.5649187,199.3087611,0.999740958,186.5603877,82.80355704,0.999936521,192.4856124,318.7897458,0.999936104
233.3349876,211.9820777,0.01,227.8035527,199.2739282,0.999758005,186.5507565,82.87538266,0.999931395,192.5117955,318.8032236,0.999936163
233.3622694,211.8181858,0.01,227.6710767,199.2455177,0.999762893,186.956432,82.3953824,0.999750733,192.4526608,318.8809237,0.999936461
233.223062,212.0347121,0.01,227.8639457,199.3408957,0.999778509,186.9736904,82.36909187,0.999773324,192.4624577,318.9643931,0.999938846
233.423882,212.1554597,0.01,227.8245372,199.4671111,0.999751925,185.2479758,82.41164649,0.999686778,192.5251031,318.9369836,0.999943674
233.3363452,211.7092265,0.01,227.6570923,199.5335889,0.999729753,185.3833647,82.29708505,0.999698222,192.5267215,318.9666524,0.99994427
233.3286824,211.6712998,0.01,227.9745161,199.8198218,0.999788284,186.173143,81.71715713,0.999782979,192.5712702,319.0827513,0.999951184
233.3339968,211.6941801,0.01,227.767566,199.6026697,0.999758124,186.1330377,81.7256124,0.999784231,192.5381567,318.9878998,0.999950409
233.4223986,211.5724198,0.01,223.0647018,198.0022418,0.999673605,186.9115901,81.26252365,0.999727666,192.58305,318.9924102,0.999947309
233.4185863,211.5621032,0.01,223.0297225,197.8828499,0.999689817,186.9530729,81.26536798,0.999730229,192.6114621,318.9787917,0.999947369
233.4620934,211.4835742,0.01,222.7437818,197.4528402,0.999761641,186.3139462,82.5232873,0.999877095,192.6012082,319.0346322,0.99994576
233.4550586,211.4913273,0.01,222.7265911,197.4332639,0.999766469,186.2901013,82.48099816,0.99987936,192.6158173,319.0395584,0.999946356
233.4828863,211.4618595,0.01,222.7478404,197.4061157,0.9997679,186.328766,82.51895356,0.999876022,192.5858567,319.0253544,0.999946594
233.5437083,211.4783414,0.01,222.7197866,197.5595248,0.999765933,186.9073724,81.1619153,0.999322474,192.622869,319.0001307,0.999945641
233.4335046,211.4369273,0.01,222.6693532,197.3711736,0.999788523,186.5837634,82.29159296,0.999688745,192.5774808,319.0402741,0.999944925
233.3897161,211.4082304,0.01,222.6189842,197.4125183,0.999771118,186.705063,82.1862514,0.999597073,192.559562,319.058455,0.999945045
233.4136405,211.3598382,0.01,223.2482221,197.4734457,0.999791503,186.4298089,82.25298035,0.999610424,192.5388088,319.0851936,0.99994278
233.4058008,211.3610411,0.01,223.2447484,197.4790555,0.999791384,186.4077507,82.27091777,0.999616385,192.5450666,319.0841966,0.999943376
233.3977265,211.3745802,0.01,223.7669573,198.3014994,0.999745548,186.2382547,82.07917905,0.999711633,192.5227811,319.0522046,0.999942064
233.4302197,211.3001454,0.01,223.5986602,198.3011091,0.999717832,186.0521362,81.31471157,0.999764681,192.4790657,319.0622334,0.999940276
233.2677641,211.462052,0.01,223.4641862,198.3445611,0.999658883,185.7717714,80.69676447,0.999794006,192.4578891,319.0504279,0.999943137
233.2591648,211.4717041,0.01,223.4799755,198.3444083,0.999649644,185.8475373,80.87313676,0.999783874,192.4521372,319.0557175,0.999943018
233.2134848,211.4175108,0.01,223.3565655,198.2884164,0.999689817,186.1338307,80.26398206,0.999790788,192.5169079,319.1019506,0.99994266
233.3526301,211.4104784,0.01,223.562788,198.5528538,0.99968946,186.1677905,80.23122716,0.999782801,192.4725366,319.0563526,0.999940455
233.4834013,211.2531546,0.01,223.8374805,198.7113748,0.99962455,185.7419188,79.64093399,0.999836326,192.5490491,319.070538,0.999942303
233.4918556,211.2564837,0.01,223.8402967,198.7160864,0.999624372,185.7626655,79.71532774,0.999841094,192.5175216,319.0803967,0.999941945
233.2917142,211.2964543,0.01,223.9609218,198.6929262,0.999659419,185.540777,79.29579544,0.99981916,192.5508125,319.0636654,0.999940753
233.3503814,211.1035502,0.01,224.550837,198.9087389,0.999697804,185.5441647,79.28255224,0.999824882,192.6322877,319.0326905,0.999937236
233.2790985,211.1111847,0.01,223.7304358,198.4183679,0.999738157,186.37643,80.76536679,0.999862075,192.6058843,319.0184312,0.999936402
233.2812715,211.1138616,0.01,223.7329552,198.433712,0.999740124,186.3873392,80.83653975,0.999863148,192.6057532,319.0256662,0.999936759
233.4569411,210.9279951,0.01,224.1635165,198.7389262,0.999747872,186.3739953,82.96038175,0.999805391,192.5359938,319.0451908,0.99993825
233.3883147,211.4694214,0.01,223.7482545,198.3267522,0.999749243,186.3673378,82.99739075,0.99980402,192.4836109,319.0899796,0.999943972
233.6263814,211.207823,0.01,227.1603129,199.0451474,0.999762535,186.3516699,83.74196023,0.999659538,192.5861049,319.0744371,0.999940753
233.6431212,211.1703559,0.01,227.1929666,199.0899897,0.999785066,186.3744274,83.73480356,0.999653816,192.5976694,319.0628114,0.999939859
233.4564037,211.1192548,0.01,227.7012727,199.3961802,0.999837995,186.075413,83.40708858,0.999543905,192.5510454,319.1101851,0.999942839
233.4753385,211.0823168,0.01,227.8026195,199.5056949,0.999846697,186.0851806,83.42380166,0.999540627,192.5790107,319.1155667,0.999944687
233.4637389,211.0816298,0.01,227.8070447,199.5503349,0.999850035,186.0706365,83.38182247,0.999547124,192.5713565,319.0775752,0.999943376
233.5351233,211.036553,0.01,227.8862856,199.8015594,0.999846935,188.5926091,98.30819392,0.976438224,192.6194177,319.0757494,0.999944031
233.5695963,211.0327421,0.01,227.9633182,199.7320552,0.999827862,187.4003016,105.5399461,0.878443062,192.67149,319.0892453,0.999946415
233.4349394,211.1046661,0.01,227.4103653,199.6178951,0.999741316,187.5292192,105.5968809,0.876687348,192.6298823,319.0894504,0.999945521
233.8934574,211.0690008,0.01,227.8204385,199.3119545,0.999681532,188.5379864,98.14376009,0.990358472,192.6392415,319.1051469,0.999945045
233.9259968,211.081938,0.01,227.7496936,199.2338028,0.999704599,188.5179732,98.1547302,0.990106225,192.6444485,319.1037645,0.999944746
233.4361291,211.2650262,0.01,229.9083356,200.1949589,0.99823153,188.1039854,82.86971402,0.998382926,192.6635091,319.0908685,0.999943793
233.4271579,211.283945,0.01,229.825039,200.22493,0.997886181,188.1130114,82.89656353,0.998388886,192.6453564,319.094254,0.999944091
233.6955934,211.0464752,0.01,230.1228445,200.3597178,0.9977175,188.3536142,82.431409,0.999581099,192.6485777,319.115921,0.999944806
233.6833644,211.0024336,0.01,230.3186204,200.5491383,0.997334361,188.3791567,82.50461233,0.999566674,192.647876,319.1089039,0.999944627
233.9254675,210.9685671,0.01,230.6229436,200.7655084,0.996908188,187.0130373,80.95519137,0.999692619,192.646328,319.0958872,0.999944866
233.9432306,210.9241167,0.01,230.791611,201.16468,0.996297657,186.9946228,80.96954703,0.99968791,192.6470799,319.0987682,0.999945164
233.9132423,210.932127,0.01,230.8686368,201.2729096,0.997114778,186.1340563,81.20657396,0.99985671,192.6539974,319.1523194,0.999944031
233.950232,210.8625674,0.01,230.9100897,201.429749,0.99731952,186.1625137,81.1973381,0.999857724,192.6345842,319.1423135,0.999943912
233.8556232,210.7399036,0.01,230.5418322,201.0679643,0.997711957,186.2016954,82.41549528,0.999793589,192.6189141,319.1313667,0.999946237
233.7775865,210.9361202,0.01,230.907856,201.4048254,0.997761011,186.196304,82.50016475,0.999795794,192.6560555,319.199544,0.999946594
233.3948441,210.8998032,0.01,230.81599,201.4505897,0.997837603,185.8448553,83.26691157,0.999851882,192.6771126,319.2216048,0.999947309
233.4371018,211.0227349,0.01,231.3032286,201.747824,0.99815166,185.8971839,83.28603327,0.999849916,192.6995447,319.1788049,0.999948263
233.0747418,211.0542243,0.01,231.4206929,201.891366,0.998136878,190.1219826,84.57374233,0.999879837,192.6038063,319.1041646,0.999947071
233.0059485,210.9710096,0.01,230.6019294,201.7818594,0.998633981,190.2693443,84.64364678,0.999885619,192.6694946,319.1232166,0.999948263
232.8479238,210.9426852,0.01,229.549094,201.2217753,0.996880651,186.5268592,83.56048566,0.999937594,192.6777914,318.9927111,0.999945998
232.9269419,210.8293084,0.01,229.6458284,201.3406277,0.997096062,186.5820986,83.53038904,0.999938726,192.684854,319.0367088,0.999946058
232.6390519,210.9557912,0.01,229.1014262,201.0805483,0.995278478,186.0454652,83.95066178,0.999955237,192.5778217,319.0621352,0.999944091
232.859827,210.832178,0.01,229.0823621,201.0077679,0.996258795,186.1229515,83.90417314,0.999955714,192.5199625,319.0390801,0.999944806
232.8833399,210.8244548,0.01,224.4563751,198.1854069,0.995747268,186.1330369,83.90952478,0.999955058,192.5193014,319.0854793,0.999944568
232.8824739,210.8180043,0.01,229.1142862,201.1297228,0.995047808,185.9588051,83.40882009,0.999963045,192.4795396,319.0825934,0.999944925
232.8570251,210.862518,0.01,224.4792085,198.0247934,0.995746732,186.0557461,83.38304108,0.999964237,192.5433631,319.0886955,0.999946713
232.9202824,210.7947642,0.01,224.5536451,198.1294935,0.995510697,186.0594987,83.41432333,0.999964356,192.5943298,319.1209598,0.999945998
232.9291558,210.7825595,0.01,224.6640711,198.1352847,0.995853186,186.1707072,83.32366455,0.999965072,192.5821745,319.0344119,0.99994576
232.9117498,210.8015777,0.01,224.7095895,198.1951981,0.995633602,186.1547202,83.33669972,0.99996531,192.6546991,318.9972181,0.999948859
232.9047022,210.8094079,0.01,224.8151007,198.1781268,0.995940089,186.0907955,83.30453616,0.99996388,192.7418585,319.051085,0.999952912
232.8561749,210.8476264,0.01,224.754168,197.9293696,0.996427119,186.1953351,83.34119695,0.999964714,192.7389505,319.0752916,0.999953449
232.8084717,210.8658441,0.01,224.831059,197.8989803,0.996378243,186.2112025,83.33887005,0.999964774,192.7459836,319.0478816,0.999951363
232.8211012,210.8481557,0.01,224.9421477,197.9576844,0.996174753,186.2015431,83.3419379,0.999964893,192.7618797,319.0287681,0.999950707
232.8134446,210.8671931,0.01,225.0009413,198.0715127,0.995952368,186.1270351,83.35637689,0.999964714,192.7821078,318.9971576,0.999950469
232.753684,210.8846036,0.01,229.3547196,201.0460405,0.995936632,186.1720231,83.32967317,0.999964476,192.7262685,318.9727769,0.999947786
232.7201023,210.8934388,0.01,225.0357757,197.98533,0.995998383,186.1629392,83.29098785,0.999964714,192.7386274,318.975554,0.9999457
232.7304745,210.8868371,0.01,225.0414052,197.9942936,0.995952785,186.1403227,83.30384493,0.999963999,192.7403638,318.9702678,0.99994576
232.7415147,210.891104,0.01,229.3386437,201.0829756,0.996009231,186.1346083,83.31479961,0.999963284,192.7962363,318.8526335,0.999941587
232.7503409,210.8978877,0.01,229.3424652,201.0918641,0.99607408,186.1197233,83.30717659,0.999963224,192.7651048,318.8674417,0.99994123
232.9373431,211.5299539,0.01,229.6504347,201.6552274,0.996494114,185.9681988,83.32523561,0.999965608,193.1558411,319.218926,0.999946594
232.9357729,211.5710017,0.01,229.4880576,201.788089,0.994212627,185.9891994,83.32241309,0.999966145,193.0474751,319.1753263,0.999945521
232.8938804,211.4817073,0.01,226.605463,198.8128457,0.981789827,185.9651959,83.31028092,0.999965668,193.1087468,319.0877633,0.99994266
232.9130497,211.4628439,0.01,226.9547415,198.8185928,0.967422724,185.9985161,83.26769155,0.999965966,193.0578773,319.06985,0.999943018
233.003293,211.506294,0.01,273.1810911,201.0420744,0.99883008,186.0231549,83.3016898,0.999968767,193.0419874,319.1094456,0.999938369
233.0191679,211.5287156,0.01,273.4216449,201.1643488,0.99895227,186.0098211,83.29430264,0.999967575,193.0511143,319.0893445,0.999937892
232.9446831,211.4961019,0.01,290.3994493,199.4323044,0.999317169,186.0247548,83.26391572,0.99996686,193.1436317,319.2546916,0.999938548
232.9683924,211.4981174,0.01,290.3869752,199.430583,0.999336839,186.0235018,83.30101246,0.999966562,193.1724677,319.189878,0.999940157
232.8939033,211.5640077,0.01,290.3915139,199.422091,0.999315858,185.974575,83.32864648,0.999966383,193.1462083,319.2138062,0.99993968
232.8287311,211.6032124,0.01,300.0403841,201.0207982,0.998682261,186.0391711,83.37762392,0.999967813,193.0393643,319.2956181,0.99994421
232.8285446,211.6154379,0.01,305.0482087,199.5656118,0.998740911,186.0579691,83.35728616,0.999969244,192.7959933,319.433351,0.999950707
232.8117204,211.5572272,0.01,305.0135403,199.567162,0.998747587,186.1069385,83.34987599,0.999969542,192.7995675,319.4236755,0.999950767
232.6788807,211.6205188,0.01,304.9822848,199.618185,0.998699069,186.0516782,83.37128377,0.999969602,192.755348,319.5058875,0.999954641
232.6741781,211.6326416,0.01,305.0583651,199.5603843,0.998667955,186.0307392,83.34860545,0.999970138,192.7365885,319.5272756,0.999954641
232.6714392,211.6324988,0.01,305.0583057,199.5279827,0.998686552,186.0213197,83.3579067,0.999970257,192.6547036,319.6129875,0.999956489
232.7193689,211.6498362,0.01,305.0021789,199.5058303,0.998667836,186.0644953,83.33870667,0.999968052,192.6513772,319.5818243,0.999955237
232.8995748,211.7322395,0.01,304.9692595,199.4987426,0.998611689,186.0582689,83.32840937,0.999970198,192.5843349,319.6003451,0.999954462
232.9051852,211.7414216,0.01,305.0953228,199.547626,0.998654842,186.0354469,83.30432594,0.999969482,192.5911703,319.6019468,0.999955535
232.8942513,211.7418028,0.01,305.1025062,199.5685611,0.99867785,186.063791,83.31164283,0.999967515,192.5748856,319.6211877,0.999955535
