apple_x,apple_y,apple_p
352.9028249,268.1041561,0.999998927
352.9537168,268.0048251,0.999998927
347.7654682,265.2126956,0.999984026
348.1914427,264.9025865,0.999982476
303.0160789,261.0199207,0.917072415
303.662775,260.3907055,0.570964038
372.8139273,284.293297,0.013740003
372.5678523,284.1090046,0.011070758
285.2194703,218.5891749,0.973187327
285.316746,218.6777208,0.98550123
385.4913454,283.9633007,0.016548961
385.2525215,283.7390694,0.212313265
384.5566273,283.3035232,0.403845191
384.5693045,283.3407677,0.455254316
384.7549386,283.5290549,0.388872921
385.066896,283.9810918,0.170005351
384.4411025,283.8456242,0.267925858
384.2808452,283.7657663,0.312820077
383.3235028,283.4767223,0.668071985
383.4128704,283.4221836,0.619739413
382.9833572,283.1580813,0.76695621
382.9677866,283.1460965,0.8266204
383.0195835,283.2914831,0.771267056
383.1934488,283.3877738,0.705133379
385.6750307,283.2334142,0.593789101
385.6982694,283.6996128,0.211867332
387.1485087,284.2254595,0.007217556
85.5088495,538.7544816,0.012562573
85.54833007,538.7238449,0.01237458
85.60390425,538.7623782,0.012920648
85.56670105,538.7564828,0.011238664
85.55328679,538.7732728,0.011964142
421.3718815,291.8023461,0.044138134
421.5463371,291.7666162,0.061837077
451.6816863,287.0025215,0.744212031
451.6147523,287.0243678,0.785949707
483.8625112,285.649164,0.999888897
483.9142967,285.6415787,0.999881268
431.4650788,308.8830205,0.019239366
431.5818105,308.9438915,0.022340626
431.357039,309.0065328,0.02622962
431.378139,308.9080929,0.037487477
428.1104883,308.8464661,0.051970243
431.3212457,308.8312627,0.075851232
431.3589864,308.8929611,0.082562834
431.3766313,308.9281802,0.0661394
431.3540916,308.9849063,0.065350592
431.4572887,308.8780481,0.081258237
431.4346871,308.9827831,0.057874739
431.4238486,308.9952282,0.054937571
431.4348493,308.9734938,0.058282077
431.41992,309.0230021,0.039698452
431.3454738,309.0529158,0.035688728
431.2931643,308.9924498,0.040915549
3.370962739,51.61663011,0.045977175
