Apple_x,Apple_y,Apple_p,Pole_x,Pole_y,Pole_p,SlotTop_x,SlotTop_y,SlotTop_p,SlotBottom_x,SlotBottom_y,SlotBottom_p
193.58129501342773,180.60991859436035,0.016415268182754517,191.94036316871643,176.85027933120728,0.010919660329818726,112.4466724395752,76.62151128053665,0.9999809265136719,110.96096849441528,316.5349130630493,0.9998865723609924
281.0849893093109,201.60346508026123,0.9513881206512451,295.7875940799713,195.58429658412933,0.021531283855438232,112.46502637863159,76.67124968767166,0.9999829530715942,110.71329259872437,316.50528103113174,0.9998452067375183
280.78331446647644,201.7116494178772,0.9463735222816467,295.82492756843567,195.5655115544796,0.022088348865509033,112.50601983070374,76.88309419155121,0.999984085559845,110.68906259536743,316.42277842760086,0.9998568296432495
267.1342799067497,200.88992881774902,0.9797564744949341,291.4062707424164,196.86704343557358,0.7432411909103394,112.42449188232422,76.67841893434525,0.9999834895133972,110.98900270462036,316.24313677847385,0.9998599290847778
247.30289316177368,201.89246535301208,0.9980040192604065,280.0204772949219,198.12636375427246,0.9981653690338135,113.21692776679993,77.39085602760315,0.9999877214431763,111.22405338287354,315.8924643546343,0.9999164938926697
247.2917776107788,201.90254092216492,0.9980327486991882,279.88714480400085,198.09724807739258,0.99833083152771,113.11078667640686,77.45684623718262,0.9999889135360718,111.1292028427124,315.9479165263474,0.9999141693115234
232.5472273826599,200.33790826797485,0.9961686730384827,265.213073015213,198.2737696170807,0.9996030330657959,113.14866995811462,77.46207523345947,0.9999890327453613,111.05441808700562,315.95358872041106,0.9999141693115234
232.18886709213257,200.37484526634216,0.9958820343017578,266.0346509218216,197.77311873435974,0.9996460676193237,113.05929160118103,77.42758417129517,0.9999885559082031,111.0609359741211,315.93146881461143,0.9999110102653503
220.63054156303406,198.71167612075806,0.9966875314712524,252.70463848114014,195.6354365646839,0.9996522665023804,113.16680550575256,77.33557999134064,0.9999895691871643,111.11022567749023,315.76853923499584,0.9999077320098877
220.731076836586,198.76053738594055,0.9965410232543945,252.69415187835693,195.65887171030045,0.9996591806411743,113.13382172584534,77.30064845085144,0.9999887943267822,110.94842195510864,315.7878396958113,0.9999099969863892
209.1752405166626,200.70908403396606,0.9983886480331421,238.5697455406189,197.59315407276154,0.9997671246528625,113.13997077941895,77.27737069129944,0.9999885559082031,110.92452096939087,315.7810255140066,0.9999102354049683
209.14845609664917,200.5937623977661,0.998471736907959,238.59481048583984,197.61463677883148,0.9997693300247192,113.1448163986206,77.28919100761414,0.9999886751174927,110.8915467262268,315.75956355035305,0.9999107122421265
209.30403757095337,200.69592094421387,0.9983452558517456,238.7402060031891,197.56705749034882,0.9997716546058655,113.05154824256897,77.05820083618164,0.9999876618385315,111.04074478149414,315.9075572267175,0.9999126195907593
199.53048086166382,202.10979843139648,0.9994491338729858,231.32184195518494,198.67555594444275,0.999961256980896,112.90391302108765,76.98328530788422,0.9999874830245972,110.82968187332153,315.81333327293396,0.99990314245224
197.93649113178253,202.1906452178955,0.9994821548461914,230.80418491363525,198.8226215839386,0.9999605417251587,112.93098092079163,76.95362210273743,0.999987006187439,110.72851514816284,316.0584868527949,0.9999074339866638
193.9198875427246,199.95636320114136,0.9993661642074585,225.78604531288147,200.08972358703613,0.9999163150787354,112.86320233345032,76.9766121506691,0.999987006187439,110.44495153427124,316.10210678726435,0.9999017715454102
193.86950635910034,199.8739469051361,0.9994035959243774,225.5281434059143,200.0624737739563,0.9999141693115234,112.79343461990356,76.93513828516006,0.9999872446060181,110.53341770172119,316.2251317054033,0.999890923500061
191.18324398994446,199.89622354507446,0.9996762871742249,221.93749272823334,198.89190864562988,0.9998718500137329,112.71654224395752,77.05662417411804,0.9999874234199524,110.6242446899414,316.04077891260386,0.999890923500061
191.2083809375763,199.84234714508057,0.9996742010116577,221.88782405853271,198.97825813293457,0.9998658299446106,112.72013211250305,77.00930941104889,0.9999872446060181,110.82819890975952,316.19075095653534,0.9998992681503296
188.88376075029373,200.87583303451538,0.9996066689491272,219.72339791059494,198.53418016433716,0.9999135732650757,112.76424741744995,76.99239444732666,0.9999871850013733,110.4159722328186,316.1590932160616,0.9998902082443237
188.7691683769226,201.01154041290283,0.9995863437652588,219.46935015916824,198.6587233543396,0.9999015927314758,112.66049242019653,77.02935886383057,0.9999858736991882,110.2556619644165,316.3434392809868,0.9998859167098999
185.96955728530884,202.5835771560669,0.9997371435165405,216.53790307044983,199.03640365600586,0.9999062418937683,112.73935723304749,76.90230625867844,0.9999864101409912,110.26571226119995,316.4220284819603,0.9998716115951538
185.52548217773438,202.15480184555054,0.9997799396514893,216.60817122459412,199.25136065483093,0.9999064207077026,112.92327451705933,76.98318552970886,0.9999873042106628,110.39450931549072,316.5949415564537,0.9998664855957031
182.43287444114685,202.81528329849243,0.9998463988304138,216.79187393188477,199.62140703201294,0.9999346733093262,112.81772947311401,77.00211822986603,0.9999867081642151,110.19658327102661,316.51666724681854,0.9998561143875122
182.40143632888794,202.6491985321045,0.9998509883880615,216.91231298446655,199.61572861671448,0.999926745891571,112.70988321304321,76.97761636972427,0.9999862313270569,110.37347364425659,316.73259538412094,0.9998517036437988
180.55529290437698,202.3070192337036,0.9998401403427124,215.9749505519867,199.0190019607544,0.9999583959579468,112.98100423812866,76.70978939533234,0.9999876022338867,110.6092119216919,316.59923136234283,0.999869704246521
180.29784548282623,202.22673416137695,0.9998396635055542,215.9657106399536,199.29355478286743,0.9999590516090393,113.03979682922363,76.76168233156204,0.9999876618385315,110.3992691040039,316.4786623418331,0.9998687505722046
179.3458532691002,202.12022829055786,0.9998401403427124,215.52155303955078,198.99071049690247,0.9999665021896362,113.11282968521118,76.52661180496216,0.9999877214431763,110.52156019210815,316.3776888847351,0.9998831748962402
179.28291487693787,202.27517080307007,0.9998492002487183,215.42707991600037,198.84920525550842,0.9999669194221497,112.92188882827759,76.45639339089394,0.9999860525131226,110.36565208435059,316.27627247571945,0.999896764755249
179.1605083346367,202.486186504364,0.9998294115066528,215.28571915626526,199.01003074645996,0.9999682903289795,113.0323235988617,76.51665872335434,0.9999862909317017,110.27639055252075,316.09546303004026,0.9998961687088013
179.15076631307602,202.24095916748047,0.9998531937599182,215.44344067573547,198.99938893318176,0.9999658465385437,113.03098392486572,76.51455968618393,0.9999862313270569,110.37765550613403,315.92330577224493,0.9999015927314758
179.1905522942543,202.4220986366272,0.9998379349708557,215.47306895256042,199.03259348869324,0.9999667406082153,113.09018731117249,76.52936857938766,0.9999873042106628,110.33132266998291,316.1910912692547,0.9999100565910339
179.32898968458176,202.26884412765503,0.9998512268066406,215.46330785751343,199.04165959358215,0.9999661445617676,113.00362730026245,76.46581420302391,0.9999874830245972,110.22120761871338,316.15817664563656,0.9998831748962402
179.47467362880707,202.44390535354614,0.9998600482940674,215.43050980567932,199.0517029762268,0.9999619126319885,112.99385833740234,76.5304307937622,0.9999882578849792,110.15837240219116,316.3731937110424,0.9998957514762878
179.5324693620205,202.3410930633545,0.9998595714569092,215.46249890327454,199.0102620124817,0.999962329864502,113.08065295219421,76.51626873016357,0.9999885559082031,110.39281606674194,316.20724423229694,0.9998809099197388
179.46030217409134,202.4663004875183,0.9998581409454346,215.4590983390808,199.0311679840088,0.9999618530273438,113.06942343711853,76.50739985704422,0.999988317489624,110.2552843093872,316.2115457504988,0.9998838305473328
179.21777015924454,202.175714969635,0.9998505115509033,215.44993686676025,199.0262942314148,0.9999626874923706,113.18903470039368,76.61426055431366,0.9999891519546509,110.30892276763916,316.0205625426024,0.999882161617279
179.7729575484991,202.02206993103027,0.9998575448989868,215.4025604724884,199.09092593193054,0.9999610185623169,113.2233874797821,76.58230316638947,0.999987781047821,110.02597665786743,316.16341687738895,0.9998801946640015
179.69954347610474,202.04032468795776,0.9998747110366821,215.3670575618744,199.06714272499084,0.9999606013298035,113.14707446098328,76.53913712501526,0.9999874830245972,110.04940605163574,315.8704930692911,0.999880850315094
179.71552374958992,201.93586349487305,0.9998779296875,215.48852634429932,199.1174237728119,0.9999603033065796,113.30012726783752,76.58895868062973,0.9999880790710449,109.95350408554077,316.0477288067341,0.9998824000358582
180.02822467125952,201.9327802658081,0.9998737573623657,215.73295903205872,199.17207622528076,0.9999597668647766,113.38774561882019,76.60068553686142,0.9999885559082031,109.7156491279602,315.9837221838534,0.9998698234558105
179.9200308546424,201.75129508972168,0.9998624324798584,215.50896835327148,199.11614108085632,0.9999566674232483,113.41139078140259,76.69585186243057,0.9999896287918091,110.15334367752075,316.0233218893409,0.9998958706855774
179.8082688599825,202.0844693183899,0.9998782873153687,215.5804078578949,199.06375360488892,0.9999599456787109,113.20476412773132,76.83729249238968,0.9999886751174927,110.30209255218506,315.8872114419937,0.9998987913131714
180.2204377502203,201.55400133132935,0.9998853206634521,215.49020099639893,198.99644207954407,0.9999582767486572,113.44368171691895,76.8811406493187,0.9999889731407166,110.34586524963379,316.20465487241745,0.9998781085014343
180.0827437862754,201.74221754074097,0.999876856803894,215.50840425491333,198.88486862182617,0.9999574422836304,113.21758389472961,76.85647577047348,0.9999879598617554,110.44237232208252,315.9886604975909,0.9999107122421265
180.04242105036974,201.56997919082642,0.99986732006073,215.49387955665588,199.0157232284546,0.9999545812606812,113.28609538078308,77.11041843891144,0.9999879002571106,110.71546602249146,316.0987839847803,0.9999182224273682
179.76329223811626,201.66958045959473,0.9998409748077393,215.60626602172852,199.096834897995,0.9999488592147827,113.24193787574768,77.07041084766388,0.9999872446060181,110.87764978408813,315.7863759547472,0.9998986721038818
179.39707630872726,201.7918086051941,0.9998478889465332,215.5465850830078,199.26816153526306,0.9999547004699707,113.2925341129303,77.12759828567505,0.9999871850013733,110.65840244293213,315.81667137145996,0.999890923500061
179.6279440820217,201.7274923324585,0.9998583793640137,215.39554715156555,199.192857503891,0.9999558925628662,113.24745416641235,77.06423485279083,0.9999881386756897,110.62191820144653,315.98029512912035,0.9998911619186401
179.6486793756485,201.79463386535645,0.9998502135276794,215.3499960899353,199.24564719200134,0.9999587535858154,113.18018674850464,76.831119120121,0.9999874830245972,110.66847944259644,316.0224530566484,0.9998961687088013
179.7105530500412,201.96708345413208,0.9998559951782227,215.3474907875061,199.27813339233398,0.999958336353302,113.19779968261719,76.94287240505219,0.9999874830245972,110.58886337280273,316.07240964472294,0.9998977780342102
180.0481515005231,201.83705520629883,0.999862015247345,215.41425824165344,199.31261324882507,0.99996018409729,113.22838068008423,76.97326838970184,0.9999867677688599,110.6659288406372,316.02144916541874,0.9999017119407654
179.89073986560106,201.71408414840698,0.9998626708984375,215.31142497062683,199.30917096138,0.9999607801437378,113.41824007034302,77.06802999973297,0.9999868869781494,110.63746356964111,316.19105948507786,0.9998944401741028
179.65927931666374,201.61758136749268,0.9998460412025452,215.36043119430542,199.17768383026123,0.9999575614929199,113.41581892967224,77.06821072101593,0.999985933303833,110.52802991867065,316.09823593497276,0.9998937845230103
179.78951275348663,201.51028680801392,0.9998583793640137,215.3283281326294,199.18185257911682,0.9999567270278931,113.44509649276733,77.11547243595123,0.9999862909317017,110.60441255569458,316.03448912873864,0.9999004006385803
179.7680424451828,201.73412466049194,0.9998569488525391,215.31724619865417,199.18353414535522,0.9999573230743408,113.3587338924408,77.13145184516907,0.9999861717224121,110.60519599914551,316.1568173766136,0.9999059438705444
179.78147566318512,201.67691040039062,0.9998470544815063,215.33245539665222,199.25875687599182,0.9999562501907349,113.35171818733215,77.22640419006348,0.9999873638153076,110.56771230697632,316.1653216034174,0.9999128580093384
179.73782542347908,201.7271146774292,0.999848484992981,215.30918264389038,199.2335603237152,0.999955415725708,113.3062047958374,77.16047942638397,0.9999864101409912,110.64475011825562,316.2262933254242,0.9999099969863892
179.68706220388412,201.65359354019165,0.9998487234115601,215.30005025863647,199.2846703529358,0.999954879283905,113.30806469917297,77.15277814865112,0.9999867081642151,110.65700912475586,316.27463418245316,0.9999105930328369
179.81630742549896,201.71093082427979,0.9998450875282288,215.3182225227356,199.31071543693542,0.9999548196792603,113.38826155662537,77.0697854757309,0.999985933303833,110.5242223739624,316.344259083271,0.9999061226844788
180.0584084391594,201.64402532577515,0.9998365640640259,215.28239703178406,199.2625982761383,0.9999561905860901,113.23539400100708,76.96883994340897,0.9999837875366211,110.44248914718628,316.3116239309311,0.9999096393585205
180.03393493965268,201.83144092559814,0.9998319149017334,215.3365936279297,199.12788581848145,0.999957799911499,113.53892517089844,76.83861738443375,0.999984085559845,110.64527034759521,316.08612794429064,0.9999071359634399
180.08590885996819,201.97023725509644,0.999840259552002,215.32778930664062,199.11262011528015,0.9999583959579468,113.5968029499054,76.8594743013382,0.9999842047691345,110.57009029388428,316.0991280898452,0.9999103546142578
179.90678390860558,201.8075122833252,0.999847412109375,215.27429819107056,199.12048363685608,0.9999574422836304,113.64700651168823,76.83090233802795,0.9999840259552002,110.49323463439941,316.07586001604795,0.9999073147773743
180.21825942397118,201.93225479125977,0.9998539686203003,215.21368646621704,199.14855480194092,0.999960720539093,113.55988621711731,76.63528966903687,0.9999841451644897,110.56670236587524,316.1715794801712,0.9999148845672607
179.8734604269266,201.90452003479004,0.9998376369476318,215.20773482322693,198.98734617233276,0.9999604821205139,113.73759317398071,76.33228334784508,0.9999829530715942,110.81028509140015,316.2640827894211,0.9999157190322876
179.8027825653553,202.0288233757019,0.9998451471328735,215.2177803516388,198.95646023750305,0.9999597072601318,113.78322672843933,76.34231227636337,0.9999828338623047,110.79587507247925,316.2220478951931,0.9999147653579712
179.8013915270567,202.04665756225586,0.9998502731323242,215.16804814338684,198.86115193367004,0.9999630451202393,113.49675965309143,76.28161251544952,0.9999796152114868,110.79890966415405,316.25310975313187,0.9999159574508667
180.11950571089983,202.06521558761597,0.9998575448989868,215.21607613563538,198.82905411720276,0.9999644756317139,113.62001538276672,76.29126089811325,0.9999802112579346,110.65542125701904,316.3630043268204,0.9999138712882996
180.01207604911178,201.91433143615723,0.999860405921936,215.21346855163574,198.9431598186493,0.9999619722366333,113.59426093101501,76.28115406632423,0.9999801516532898,110.69276666641235,316.16779075562954,0.999896228313446
179.87066158652306,201.95874786376953,0.9998641014099121,215.2212417125702,198.95343351364136,0.9999611377716064,113.48881435394287,76.39538836479187,0.9999802112579346,110.71661138534546,316.15292732417583,0.9998984336853027
179.78610989451408,201.93961095809937,0.9998575448989868,215.27530097961426,198.91338920593262,0.9999621510505676,113.71908617019653,76.25345405936241,0.9999825954437256,110.72285842895508,316.10945850610733,0.9998947381973267
179.69066965579987,201.93084383010864,0.9998728036880493,215.2813937664032,198.97279000282288,0.9999642372131348,113.7092227935791,76.27437371015549,0.9999827146530151,110.51611661911011,316.1446328908205,0.9998953938484192
179.83111211657524,201.63098239898682,0.9998599290847778,215.33074069023132,198.9305567741394,0.9999630451202393,113.5472002029419,76.41083577275276,0.9999823570251465,110.6938214302063,315.95471215993166,0.9998910427093506
179.88446743786335,201.879545211792,0.9998608231544495,215.39428520202637,198.91852951049805,0.9999632835388184,113.65282964706421,76.29479044675827,0.9999814033508301,110.77869129180908,315.95289769023657,0.9998958706855774
179.72745367884636,201.89999866485596,0.9998618364334106,215.3758316040039,198.9339029788971,0.9999635219573975,113.56460881233215,76.29194301366806,0.9999797344207764,110.65830039978027,315.93898867815733,0.999891996383667
179.9961769352667,201.80737400054932,0.9998741745948792,215.41292119026184,198.84910464286804,0.9999637007713318,113.2459557056427,76.27512615919113,0.9999743700027466,110.5449013710022,315.91886658221483,0.9998804330825806
179.86976163089275,202.03148984909058,0.9998756647109985,215.3270936012268,198.83318376541138,0.9999648332595825,113.69462394714355,76.56714218854904,0.9999828338623047,110.64520311355591,315.8929245322943,0.9998875856399536
179.96296583861113,201.96802186965942,0.9998737573623657,215.29258251190186,198.8599944114685,0.9999641180038452,113.80915093421936,76.40861058235168,0.9999822378158569,110.57136535644531,315.75530172884464,0.999881386756897
179.97058387473226,201.96364545822144,0.9998795986175537,215.2382071018219,198.82530188560486,0.9999651908874512,113.7350766658783,76.50973981618881,0.9999828338623047,110.60682439804077,315.79442335665226,0.9998849630355835
180.08521587401628,202.07092809677124,0.9998736381530762,215.24517273902893,198.76455926895142,0.9999642372131348,113.73424291610718,76.39851024746895,0.9999854564666748,110.53728771209717,315.68731328845024,0.9998787045478821
180.19237780570984,201.99399328231812,0.999870777130127,215.26116847991943,198.67551946640015,0.9999656677246094,113.6876335144043,76.39725360274315,0.9999858736991882,110.51126289367676,315.6197331547737,0.999882698059082
180.17951452732086,202.04911375045776,0.9998685121536255,215.24063634872437,198.69465947151184,0.9999659061431885,113.73700666427612,76.28689578175545,0.9999850988388062,110.75034046173096,315.55466601252556,0.9998729825019836
180.16821441054344,202.02663803100586,0.9998713731765747,215.24149584770203,198.71211576461792,0.9999656677246094,113.81702041625977,76.38390749692917,0.9999853372573853,110.79354047775269,315.56684398651123,0.9998718500137329
180.2778064608574,202.02160930633545,0.9998726844787598,215.27448844909668,198.72802090644836,0.9999644160270691,113.73194551467896,76.36233499646187,0.9999848008155823,110.75559186935425,315.62076395750046,0.9998742341995239
180.17951184511185,202.02160930633545,0.9998630285263062,215.2918610572815,198.7713360786438,0.9999637603759766,113.77745842933655,76.4737077653408,0.9999858140945435,110.78149032592773,315.3506108522415,0.9998595118522644
180.37535300850868,202.06796264648438,0.9998821020126343,215.3683898448944,198.8618199825287,0.9999613761901855,113.74923920631409,76.35979759693146,0.9999864101409912,110.66571998596191,315.461677134037,0.9998674392700195
180.20830382406712,201.90725135803223,0.9998682141304016,215.2864956855774,198.76886177062988,0.999963641166687,113.6657018661499,76.43764707446098,0.9999847412109375,110.5416169166565,315.239969432354,0.9998096227645874
180.2627296447754,201.92183589935303,0.9998711943626404,215.2582929134369,198.75169229507446,0.9999661445617676,113.70200681686401,76.23480492830276,0.9999858140945435,110.55598497390747,315.0604217648506,0.9997992515563965
179.99400295736268,202.24862384796143,0.999858558177948,215.21004366874695,198.835303068161,0.9999687075614929,113.48846530914307,76.20269057154655,0.9999838471412659,110.44581699371338,314.8014512062073,0.9997454881668091
180.19830805063248,202.16766452789307,0.9998509883880615,215.1781256198883,198.91703963279724,0.9999680519104004,113.48946166038513,76.32005026936531,0.9999846816062927,110.36143684387207,314.8439174890518,0.9997524619102478
180.21644864976406,201.97728538513184,0.9998564720153809,215.19758224487305,198.8969442844391,0.9999691843986511,113.5810375213623,76.24843482673168,0.9999845623970032,109.79228973388672,314.6677666902542,0.999641478061676
180.06473057717085,202.05498886108398,0.9998677372932434,215.17768216133118,198.91913199424744,0.999965488910675,113.79403805732727,76.38125228881836,0.9999852180480957,109.65670919418335,314.8768404722214,0.9996532797813416
180.0905732512474,201.99498796463013,0.9998682737350464,215.1479377746582,198.8953080177307,0.9999655485153198,113.67421388626099,76.41844967007637,0.9999859929084778,109.19498205184937,314.6766450405121,0.9996070861816406
180.11662920564413,202.01467370986938,0.9998546838760376,215.11799788475037,198.84715485572815,0.9999638795852661,113.67886805534363,76.47610455751419,0.999985933303833,109.14834499359131,314.8602133989334,0.999573290348053
180.169370085001,202.0401792526245,0.9998587369918823,215.13573789596558,198.86462831497192,0.9999653100967407,113.70430564880371,76.48732224106789,0.9999865293502808,109.06741428375244,314.6813806295395,0.9995160102844238
180.0446800775826,202.01575326919556,0.9998493194580078,215.11228728294373,198.8463432788849,0.9999657869338989,113.89662599563599,76.3842062652111,0.9999876022338867,109.35279273986816,314.6051117181778,0.999569296836853
179.88650299608707,202.0813708305359,0.9998473525047302,215.2063295841217,198.78256130218506,0.9999666810035706,113.59838795661926,76.4077980518341,0.9999852180480957,109.49971723556519,314.7043602466583,0.9995474815368652
179.77928400039673,202.25319480895996,0.9998564124107361,215.17437148094177,198.69966769218445,0.9999665021896362,113.61411714553833,76.3690994977951,0.9999847412109375,109.55274486541748,314.79433500766754,0.9995399713516235
179.8337482213974,202.19438934326172,0.9998584985733032,215.2560112476349,198.79567217826843,0.999965488910675,113.61707305908203,76.29199010133743,0.9999858140945435,109.5131163597107,314.7685111761093,0.9994778633117676
179.8747353106737,202.19054794311523,0.9998550415039062,215.25873494148254,198.7528510093689,0.9999655485153198,113.59483623504639,76.17610403895378,0.9999843835830688,109.74770975112915,314.8046246767044,0.9995402097702026
179.76377519965172,201.8427610397339,0.9998602867126465,215.33249759674072,198.78911876678467,0.999966025352478,113.70994973182678,76.45255053043365,0.999984860420227,109.69964170455933,314.6901195049286,0.999525785446167
179.9147820621729,201.82950448989868,0.999855637550354,215.3246841430664,198.95200037956238,0.9999651312828064,113.78132343292236,76.45811825990677,0.9999853372573853,110.01601505279541,315.081145465374,0.999670684337616
179.55288022756577,202.09220027923584,0.9998524188995361,215.4361276626587,198.93347311019897,0.9999675750732422,113.71336531639099,76.71838879585266,0.9999864101409912,110.05194759368896,315.0456532239914,0.9996651411056519
179.77697750926018,202.03976964950562,0.9998346567153931,215.37818241119385,198.91959738731384,0.9999678730964661,113.97458839416504,76.74129843711853,0.9999877214431763,110.29900979995728,315.24362766742706,0.9997508525848389
179.75517518818378,202.17067766189575,0.9998332858085632,215.22891545295715,198.78931856155396,0.9999665021896362,113.8192925453186,76.70236438512802,0.9999861121177673,110.50622367858887,315.14197838306427,0.9997634887695312
179.85911998152733,202.33483695983887,0.9998367428779602,215.23959040641785,198.8891839981079,0.9999654293060303,113.92369651794434,76.75850033760071,0.9999871850013733,110.55836343765259,315.41865557432175,0.9997646808624268
179.97592856362462,202.4144163131714,0.999841034412384,215.26539134979248,198.9924418926239,0.9999665021896362,113.9760811328888,76.66458249092102,0.9999865293502808,110.65558528900146,315.39161247015,0.9997550249099731
179.92038778960705,202.47089195251465,0.9998334050178528,215.3053822517395,198.96304154396057,0.9999662041664124,113.9599540233612,76.60187071561813,0.9999862909317017,110.65746688842773,315.35470539331436,0.9997483491897583
179.84842024743557,202.5339856147766,0.9998326301574707,215.27587413787842,198.93198442459106,0.9999654293060303,113.77499127388,76.80943727493286,0.9999859929084778,110.42324542999268,315.7275968492031,0.9998427629470825
179.81766685843468,202.3177990913391,0.9998512268066406,215.27263927459717,199.0242326259613,0.9999632835388184,113.8494713306427,76.91485959291458,0.9999872446060181,110.51975440979004,315.64914682507515,0.9998409748077393
179.7273035645485,202.36892652511597,0.9998594522476196,215.26018166542053,199.11785364151,0.9999613761901855,113.67687654495239,76.8645989894867,0.9999864101409912,109.9887957572937,315.76903815567493,0.9998594522476196
179.9161914587021,202.28845024108887,0.999879002571106,215.27847480773926,199.30507230758667,0.9999598264694214,113.93026280403137,76.87539166212082,0.9999887943267822,110.13797807693481,315.76971539855003,0.9998537302017212
179.67281737923622,202.18674850463867,0.9998679757118225,215.27013182640076,199.26504278182983,0.9999610185623169,113.86572813987732,76.85322970151901,0.99998939037323,110.76907587051392,315.9489631578326,0.9999110698699951
179.9650308340788,202.05556392669678,0.9998776316642761,215.2121798992157,199.189279794693,0.999962568283081,113.76693105697632,76.90179723501205,0.99998939037323,110.45473861694336,315.9617186821997,0.999908983707428
180.0630013793707,202.05091524124146,0.9998822808265686,215.35299587249756,199.31350588798523,0.9999662637710571,114.12506997585297,76.9288581609726,0.9999909400939941,110.55217790603638,315.7830781042576,0.9998968243598938
180.07674647122622,202.15532875061035,0.9998874664306641,215.3503932952881,199.17085814476013,0.9999681115150452,114.09688484668732,76.922618329525,0.9999904632568359,110.4826488494873,315.72093573212624,0.9998934864997864
179.28003537654877,202.43087577819824,0.9998360872268677,215.3253881931305,199.14680290222168,0.9999655485153198,114.15076041221619,77.20264291763306,0.9999898672103882,111.15941429138184,315.8291984349489,0.9999079704284668
179.2164096236229,202.15394115447998,0.9998399019241333,215.2772080898285,199.23191046714783,0.9999648332595825,114.10372352600098,77.12293589115143,0.9999890327453613,110.69577932357788,315.73067328333855,0.9999116063117981
179.09790003299713,202.13658618927002,0.9998502731323242,215.28238773345947,199.23800349235535,0.9999673962593079,114.08907413482666,77.0714818239212,0.9999899864196777,111.12710094451904,315.91231524944305,0.9998973608016968
179.21704077720642,201.96326780319214,0.9998659491539001,215.17724180221558,199.06289529800415,0.999968409538269,114.06866669654846,77.05004107952118,0.9999905824661255,110.83339357376099,316.0082102455199,0.9999035000801086
179.27855628728867,202.10982751846313,0.9998556971549988,214.98168897628784,199.09629106521606,0.9999681711196899,113.99872660636902,77.11948883533478,0.9999891519546509,110.7017126083374,316.26451793313026,0.9998905062675476
179.38225877285004,202.1959433555603,0.999852180480957,214.96781969070435,199.0098843574524,0.9999675154685974,114.01397836208344,77.09835958480835,0.9999889135360718,110.5051007270813,316.1897918730974,0.9998713731765747
179.5982644855976,202.33382844924927,0.9998574256896973,214.78479647636414,199.0452172756195,0.9999704957008362,114.27613747119904,76.9554073214531,0.9999892711639404,110.4210786819458,316.72651785612106,0.9998751878738403
179.59156012535095,202.08530855178833,0.9998589754104614,214.78299808502197,199.05605912208557,0.9999737739562988,114.34201097488403,76.92855149507523,0.9999903440475464,110.22079467773438,316.66792583465576,0.9998898506164551
179.2825444340706,202.28634452819824,0.999864935874939,214.85679125785828,199.19224429130554,0.9999731779098511,114.14380478858948,76.88846158981323,0.9999892115592957,110.06172323226929,316.7161231637001,0.999879002571106
179.22697985172272,202.3438539505005,0.9998556971549988,214.80385851860046,199.17430019378662,0.9999739527702332,114.19766700267792,76.81471425294876,0.9999895095825195,110.13778400421143,316.6958699822426,0.9998785257339478
179.63628765940666,202.46996784210205,0.9998598098754883,214.7854974269867,199.17999362945557,0.9999740719795227,114.05981612205505,76.74755895137787,0.9999903440475464,109.8954291343689,316.66421300172806,0.9998974204063416
179.54141867160797,202.44141578674316,0.9998582601547241,214.61721539497375,199.11571645736694,0.9999735355377197,114.02751922607422,76.64980435371399,0.9999897480010986,109.96960592269897,316.52897334098816,0.9998868703842163
