base_x,base_y,base_p,MCP1_x,MCP1_y,MCP1_p,PIP1_x,PIP1_y,PIP1_p,tip1_x,tip1_y,tip1_p,MCP2_x,MCP2_y,MCP2_p,PIP2_x,PIP2_y,PIP2_p,DIP2_x,DIP2_y,DIP2_p,tip2_x,tip2_y,tip2_p
475.817304700613,414.49345350265503,3.0606985092163086e-05,6.939905405044556,-4.594222068786621,7.152557373046875e-07,-0.8190584182739258,-1.0003156661987305,5.066394805908203e-07,1.9865527153015137,2.3066420555114746,2.6434659957885742e-05,235.55957078933716,188.35483053326607,0.00102272629737854,246.54415559768677,195.71257025003433,5.9992074966430664e-05,480.4808325767517,3.7383127212524414,1.0401010513305664e-05,3.485174238681793,2.381177306175232,4.857778549194336e-06
299.36022371053696,221.83337783813477,5.161762237548828e-05,6.797665119171143,-4.28895378112793,1.043081283569336e-06,-0.600855827331543,-0.891690731048584,7.450580596923828e-07,1.930898904800415,2.3688358068466187,2.7894973754882812e-05,235.57787814736366,188.7689334154129,0.003978073596954346,247.32759141921997,195.36972481012344,0.0011394321918487549,480.3079037666321,3.6803512275218964,1.3023614883422852e-05,3.3224512338638306,2.4182724952697754,7.063150405883789e-06
299.25299233198166,221.8012318611145,6.845593452453613e-05,6.73382568359375,-3.8182811737060547,1.5795230865478516e-06,-0.44534921646118164,-1.066291332244873,8.642673492431641e-07,1.6490685939788818,2.3504579067230225,3.7163496017456055e-05,235.60930982232094,188.80072009563446,0.003923326730728149,247.35211420059204,195.37482625246048,0.0012553632259368896,480.37731552124023,3.6712185740470886,1.290440559387207e-05,3.381393253803253,2.518865466117859,1.2010335922241211e-05
475.8450425863266,414.5125660896301,3.0994415283203125e-05,220.74302864074707,200.5648159980774,1.4901161193847656e-06,-0.6352157592773438,-0.9550986289978027,7.152557373046875e-07,1.944795846939087,2.346977949142456,2.98917293548584e-05,235.0376114845276,187.87073086202145,0.0012401938438415527,246.1620969772339,186.82850205898285,0.0003598928451538086,480.39298248291016,3.681717097759247,1.2725591659545898e-05,3.2760987877845764,2.318426012992859,7.3909759521484375e-06
475.81753419339657,414.3713252544403,3.999471664428711e-05,221.36312782764435,194.54201924800873,9.238719940185547e-07,265.47779083251953,399.6341595649719,6.854534149169922e-07,1.9955508708953857,2.4465794563293457,2.5451183319091797e-05,218.15996873378754,194.7627031803131,1.004338264465332e-05,240.49350428581238,185.53631234169006,0.0005354583263397217,480.40859842300415,3.7285702526569366,1.2785196304321289e-05,3.6436705887317657,2.5435510873794556,4.500150680541992e-06
475.8715129196644,414.3962211608887,4.1931867599487305e-05,221.03247153759003,198.78624629974365,7.450580596923828e-07,265.17083048820496,399.5653796195984,6.854534149169922e-07,1.8587684631347656,2.409234642982483,2.422928810119629e-05,218.05856335163116,194.86076080799103,8.493661880493164e-06,240.45324897766113,185.44161534309387,0.0006017684936523438,480.41380310058594,3.7414908409118652,1.1920928955078125e-05,3.596932977437973,2.5825315713882446,4.589557647705078e-06
475.84022545814514,414.41985297203064,3.954768180847168e-05,477.80748987197876,1.525649070739746,7.152557373046875e-07,263.3568186759949,401.0777714252472,1.0132789611816406e-06,1.8971350193023682,2.276232957839966,2.1576881408691406e-05,270.464723110199,412.3333413004875,2.7120113372802734e-06,219.87038025259972,194.72474455833435,0.0002608299255371094,480.5375542640686,3.8062383085489273,1.2069940567016602e-05,271.4655227661133,398.6809229850769,7.599592208862305e-06
475.87830079346895,414.39376878738403,4.1812658309936523e-05,477.8236708641052,1.552208662033081,7.748603820800781e-07,-0.8480243682861328,-0.9460539817810059,4.76837158203125e-07,1.8445796966552734,2.2141276597976685,2.110004425048828e-05,479.2419662475586,1.2765932083129883,2.950429916381836e-06,219.9455572590232,194.86470437049866,0.0002957284450531006,480.28678703308105,3.808651089668274,1.3202428817749023e-05,270.5392301082611,398.91003584861755,9.834766387939453e-06
475.8865726143122,414.3621301651001,4.267692565917969e-05,477.7166191339493,1.586582899093628,7.748603820800781e-07,262.7472724914551,402.15096068382263,9.238719940185547e-07,1.7426974773406982,2.345661759376526,2.4616718292236328e-05,479.3151652812958,1.2157254219055176,2.652406692504883e-06,479.35188913345337,3.088270366191864,3.933906555175781e-06,480.6184182167053,3.72513285279274,1.2874603271484375e-05,3.5352918803691864,2.5972126722335815,4.351139068603516e-06
475.85577553510666,414.3352417945862,4.3004751205444336e-05,477.61495447158813,1.6309905052185059,7.748603820800781e-07,262.8549680709839,402.1293078660965,7.152557373046875e-07,1.9290456771850586,2.1410664319992065,2.434849739074707e-05,479.3167941570282,1.2149055004119873,2.9206275939941406e-06,479.31255555152893,3.221148908138275,4.202127456665039e-06,480.5231261253357,3.716127038002014,1.3619661331176758e-05,3.593233108520508,2.2943685054779053,4.738569259643555e-06
475.85758367180824,414.3381817340851,4.2825937271118164e-05,6.972547769546509,-4.6862382888793945,6.854534149169922e-07,-0.6755762100219727,-0.9444136619567871,5.662441253662109e-07,1.8970367908477783,2.284966230392456,2.7686357498168945e-05,3.8709492534399033,3.2244288325309753,2.115964889526367e-06,479.30179357528687,3.0984070897102356,3.3676624298095703e-06,480.5473909378052,3.7507023960351944,1.1026859283447266e-05,3.498475134372711,2.276088237762451,5.3942203521728516e-06
475.8438670486212,414.3320233821869,4.252791404724121e-05,6.99692440032959,-4.654482841491699,6.854534149169922e-07,-0.6454434394836426,-0.879368782043457,6.258487701416016e-07,1.9175472259521484,2.304525852203369,2.7745962142944336e-05,479.35907649993896,1.0072476863861084,2.205371856689453e-06,479.29303002357483,3.128570795059204,3.9637088775634766e-06,480.68476581573486,3.7852535396814346,1.2248754501342773e-05,3.4874951243400574,2.2512930631637573,5.3942203521728516e-06
475.8258100003004,414.3424017429352,4.3064355850219727e-05,477.5821806192398,1.6458046436309814,6.556510925292969e-07,-0.5255022048950195,-0.930333137512207,6.854534149169922e-07,2.1231695413589478,2.5082948207855225,2.5898218154907227e-05,479.3965058326721,1.0964319705963135,2.5331974029541016e-06,479.2463376522064,3.1391798853874207,4.1425228118896484e-06,480.66200494766235,3.6744295060634613,1.1742115020751953e-05,3.0916743874549866,2.2096614837646484,5.0961971282958984e-06
475.80198431015015,414.30584931373596,4.2945146560668945e-05,477.5541316270828,1.5661053657531738,8.344650268554688e-07,-0.7641315460205078,-0.6309208869934082,6.258487701416016e-07,1.9162843227386475,2.2490055561065674,2.816319465637207e-05,479.25421619415283,1.2244362831115723,2.592802047729492e-06,479.3738625049591,3.014832854270935,3.933906555175781e-06,480.51586627960205,3.6951510310173035,1.3321638107299805e-05,3.36377876996994,2.4904427528381348,5.334615707397461e-06
475.9431893527508,414.51264667510986,3.74913215637207e-05,477.5147063732147,1.529756784439087,7.748603820800781e-07,-0.8108243942260742,-0.8042545318603516,5.960464477539062e-07,1.9584028720855713,2.3074640035629272,2.664327621459961e-05,479.26602816581726,1.2520244121551514,2.562999725341797e-06,479.3377060890198,3.0470917224884033,3.9637088775634766e-06,480.4374794960022,3.687975972890854,1.3679265975952148e-05,3.2945191264152527,2.505859613418579,5.245208740234375e-06
