base_x,base_y,base_p,MCP1_x,MCP1_y,MCP1_p,PIP1_x,PIP1_y,PIP1_p,tip1_x,tip1_y,tip1_p,MCP2_x,MCP2_y,MCP2_p,PIP2_x,PIP2_y,PIP2_p,DIP2_x,DIP2_y,DIP2_p,tip2_x,tip2_y,tip2_p
41.86504674,155.5271875,0.000450075,0.213088989,153.505456,0.005066633,6.581653357,158.7589397,0.002872527,1.400365353,141.7977202,0.004865885,4.777968585,155.2679024,0.470218748,37.08968854,152.7677121,0.978363514,32.29112005,184.5790043,0.996776521,27.23127609,200.8480148,0.909683228
41.9423492,155.6206172,0.000477552,0.228212118,153.5745044,0.005025983,6.642967701,158.7569482,0.002761424,1.419678688,141.9204068,0.004831225,4.88031292,155.3261035,0.466276199,37.23736894,152.903636,0.974120438,32.4012928,184.5280211,0.996676683,27.27196896,200.789216,0.910239816
1.364051819,4.521151304,0.000278294,3.042521477,165.5887746,0.07163924,35.2512238,158.2656136,0.065223783,49.52730942,166.1697218,0.110527664,28.37845469,116.0221234,0.230662972,58.69000292,120.6393008,0.9518888,54.13509583,141.4057232,0.99998796,51.17107761,158.8995566,0.999968886
0.014508963,167.3202424,0.000285417,3.051351011,165.6388674,0.070574373,35.26655275,158.2453222,0.065509349,49.57040286,166.166971,0.115183473,28.27021682,116.1528403,0.208543837,58.62745428,120.6380558,0.952439487,54.15510774,141.3790047,0.99998796,51.2277258,158.875299,0.999966979
-0.02718401,167.25667,0.000311732,3.057412982,165.7372537,0.066963285,35.36046153,158.2688193,0.063225448,49.62449193,166.2348318,0.120173246,28.1700689,116.2414641,0.183818579,58.67237318,120.5658445,0.956253767,54.2360847,141.3600365,0.999987543,51.3336367,158.9363832,0.999965191
45.25844646,94.44197202,0.014097542,25.71483111,114.562325,0.011797994,67.52741078,106.7753536,0.015227437,41.97802114,90.02533615,0.000614613,88.66534901,97.89819622,0.765483975,105.3150895,97.05557632,0.414873511,90.40199304,116.8011259,0.964644611,85.23451304,130.9757867,0.995054066
45.17283869,94.18599176,0.01877284,56.67444801,101.5075593,0.007569283,67.85367477,106.2929403,0.009925812,41.98362589,89.92904687,0.000573516,88.65883875,98.05320954,0.702550292,105.1858816,96.98607922,0.491968751,90.5259378,117.0570111,0.972453833,84.70155787,131.3515735,0.997264981
23.49890327,135.2137322,0.928253472,80.34765816,117.6722158,0.99985683,115.0294375,117.2240973,0.994464099,129.9768045,127.020112,0.987339497,95.06605673,93.01307344,0.999993443,143.8639107,96.85503912,0.999676108,146.4469814,112.1636133,0.72363919,140.6290538,123.7113943,0.998814106
23.6064682,135.0867944,0.935801685,80.4017725,117.5930127,0.999873221,114.9246843,117.2274774,0.995775819,129.9738884,126.9237471,0.989313722,95.18737674,92.96117711,0.999993324,144.568171,95.68595219,0.999610782,146.4645815,112.0004253,0.72333473,140.7993211,123.6455318,0.998776317
47.86534786,149.2925715,0.971111417,106.7688764,142.3661952,0.998514771,149.3444912,138.6319413,0.999743819,174.1596041,149.7855904,0.999541938,126.5106158,115.4442061,0.999930084,180.0900012,116.0876279,0.999991536,199.1488128,132.1486789,0.99993372,209.2125344,147.3596067,0.999252677
47.21277499,149.6854773,0.97959137,106.5352204,142.4203949,0.998363733,149.3345925,138.8321866,0.999721467,174.1370702,149.5925677,0.999595523,126.6176255,115.4075492,0.999938011,180.1239528,116.3346033,0.999991059,199.2773533,132.2874272,0.999931216,209.4096618,147.1778585,0.999029517
88.52265096,168.5146744,0.249288648,146.3975343,164.9399716,0.999917269,180.3643746,167.1229224,0.999648273,207.0030606,176.7129848,0.994558096,164.1932713,144.9470792,0.99996829,216.780849,145.9977076,0.999915481,240.4521925,162.72279,0.999878407,247.2104204,177.8935409,0.998717129
88.62545085,168.4980898,0.331730545,146.3782396,164.9447455,0.999937356,180.3837729,167.0714521,0.999691129,207.0270116,176.650461,0.995204687,164.3939382,144.9835668,0.999973357,216.9348028,145.8421428,0.999933243,240.5082734,162.6037288,0.999895215,247.2090642,177.8026588,0.998977602
114.9977709,179.2449794,0.885399818,169.5644791,184.523365,0.99317205,204.4702849,187.8564355,0.941156626,221.4828769,198.5894041,0.92648387,175.7382836,166.2732882,0.989869058,214.7353096,163.5265554,0.900136948,273.2826869,187.6040878,0.99810195,279.5584683,203.5243845,0.99869597
114.6970279,179.1154561,0.896108449,169.6697228,184.6145658,0.992609799,204.6365484,187.9820891,0.939052463,221.7791483,198.4615834,0.912831545,185.6036603,165.0113927,0.989633024,214.8456483,163.4995785,0.899269164,273.69997,187.5338802,0.999234021,279.9535146,203.7982361,0.999210954
129.8129442,190.8985994,0.981850743,183.9747486,194.5154382,0.980949044,210.8460416,198.8708177,0.796120346,235.4114572,214.7177501,0.767026424,192.8953538,177.9821966,0.957910359,230.4719121,178.8300568,0.869924903,295.0454195,201.7177789,0.999759614,303.732522,219.8572255,0.999408007
130.0314757,190.9953768,0.978285551,184.1036425,194.5841681,0.981723428,210.8130063,198.8887949,0.793519139,235.3628674,214.6818771,0.769668221,192.9650342,177.9801664,0.971144795,230.5326469,178.7760906,0.864899695,295.4772141,201.7879479,0.999747157,304.4855258,220.351133,0.999777198
143.3964767,197.9279741,0.997210503,200.6331034,203.8282005,0.989132404,228.3124003,208.1906509,0.865616322,252.1990785,224.079679,0.670502782,212.9882457,186.5927167,0.955172539,296.67837,195.3969507,0.990921736,308.9112047,209.54182,0.999422431,310.387116,232.7427232,0.997976184
143.4118099,197.9166778,0.997201383,200.6410885,203.8324982,0.989176869,228.2969761,208.2048335,0.864487886,252.2174399,224.0865021,0.670656145,212.9710528,186.6221017,0.955022454,296.6107876,195.479947,0.990329742,308.7063782,209.6546679,0.999503791,310.2858973,232.7345886,0.998243213
156.9651145,207.8682144,0.994650364,211.2210363,212.5445889,0.998374581,241.5662189,217.8996902,0.946951151,260.6345625,235.9039099,0.136565715,225.8419154,194.0014917,0.995276213,298.9912661,205.350883,0.952327251,313.3114069,225.2964971,0.999875903,316.3149527,246.7789969,0.999994636
157.0995578,207.7693241,0.995556355,211.4443676,212.4455587,0.998528957,241.607023,217.7901201,0.947691023,260.5686162,235.7035553,0.128205806,225.9780538,193.8423507,0.995937943,299.0675249,205.4126061,0.953595281,313.3270271,225.4407284,0.999880075,316.3136892,246.6711302,0.99999398
162.6832553,219.3163257,0.93679136,227.786799,225.8583381,0.997032523,255.2323084,237.5733609,0.996968627,274.6762964,249.3534832,0.999907136,243.087629,204.9594598,0.997732043,311.1246409,222.8290534,0.996052623,311.6341596,239.2817197,0.999793649,316.9566814,259.754208,0.999675751
173.3284779,229.2134341,0.839002132,230.5403523,243.8483465,0.957000256,258.9793295,255.2722726,0.999975264,278.165467,265.0671716,0.999996185,246.5046246,220.2108212,0.97717607,310.9063492,243.2138797,0.995812893,309.9691907,255.4201834,0.999907732,309.2532618,270.7402616,0.999820352
173.1329807,229.1615084,0.759101689,230.5989351,244.0082856,0.943951368,259.3007892,255.5504541,0.999977589,278.1600204,265.2781091,0.999996305,246.0773463,220.4085654,0.97749573,311.0295043,243.2725684,0.996886611,310.4447474,255.5540936,0.999896407,310.6539581,273.2317126,0.999863088
