base_x,base_y,base_p,MCP1_x,MCP1_y,MCP1_p,PIP1_x,PIP1_y,PIP1_p,tip1_x,tip1_y,tip1_p,MCP2_x,MCP2_y,MCP2_p,PIP2_x,PIP2_y,PIP2_p,DIP2_x,DIP2_y,DIP2_p,tip2_x,tip2_y,tip2_p
187.25706577301025,336.01486253738403,0.002514362335205078,165.52869176864624,414.8818242549896,8.469820022583008e-05,195.7117166519165,401.08361291885376,1.2040138244628906e-05,212.1444215774536,404.6022761464119,0.00013276934623718262,238.30003309249878,186.33590269088745,0.0006841719150543213,205.16397762298584,391.3339855670929,0.022567808628082275,223.35775446891785,397.5904018878937,0.17679235339164734,239.87620091438293,364.6294537782669,0.0001952052116394043
187.82516676187515,335.9503047466278,0.000871121883392334,165.5056048631668,415.54861521720886,2.54213809967041e-05,194.72771167755127,400.98411893844604,2.6494264602661133e-05,211.13543033599854,404.10311859101057,0.00032904744148254395,238.2751178741455,186.52249157428741,0.0004779696464538574,204.40698131918907,391.5674457550049,0.001760035753250122,217.52121829986572,394.14545369148254,0.02116936445236206,236.55428659915924,363.4648010134697,0.0007434189319610596
187.73806819319725,335.41160440444946,0.0008584260940551758,166.23352193832397,415.48013615608215,2.9742717742919922e-05,193.97586822509766,400.5816330909729,1.683831214904785e-05,211.2398557662964,404.38650834560394,0.00028082728385925293,238.3662519454956,186.58022940158844,0.000504910945892334,203.8186921030283,391.65307784080505,0.006202578544616699,216.80950784683228,394.6327415704727,0.06250277161598206,236.87526267766953,363.6895761191845,0.0004056394100189209
186.0612255334854,335.64449977874756,0.0004855990409851074,236.44846734404564,294.8602662086487,3.248453140258789e-06,193.69061708450317,400.4762125015259,2.205371856689453e-06,198.83744096755981,401.0773639678955,3.4421682357788086e-05,236.08982623368502,186.44513022899628,3.75211238861084e-05,201.9573519229889,391.2574894428253,0.0011878013610839844,211.21586847305298,396.9282286763191,0.030114859342575073,232.85724186897278,367.96775674819946,6.0170888900756836e-05
185.82669353485107,334.98652839660645,0.0004819929599761963,236.70408910512924,299.4891058206558,4.202127456665039e-06,193.50159525871277,400.3842406272888,1.7881393432617188e-06,198.7012414932251,400.91607427597046,2.7805566787719727e-05,236.05117757618427,186.4733146429062,3.337860107421875e-05,201.74776601791382,391.42951130867004,0.0011636912822723389,211.16639280319214,397.03499352931976,0.030313760042190552,232.6810643672943,367.9506993293762,3.904104232788086e-05
187.76022277772427,334.9078314304352,0.0001964569091796875,190.09307503700256,332.43257105350494,2.0563602447509766e-06,190.6714105606079,401.10720682144165,3.5762786865234375e-07,0.7315137386322021,2.107592463493347,1.677870750427246e-05,479.04119181632996,1.0652482509613037,3.159046173095703e-06,203.70104658603668,404.95681113004684,0.0009288191795349121,209.48047924041748,398.1170837879181,0.1716504991054535,221.45970058441162,403.9561986923218,1.2964010238647461e-05
188.05174427106977,334.5367910861969,0.0001118779182434082,165.66492426395416,415.23452639579773,1.7285346984863281e-06,190.385910987854,400.5912227630615,4.172325134277344e-07,0.6328387260437012,2.0551509857177734,1.627206802368164e-05,173.30646109580994,409.0779495239258,3.129243850708008e-06,203.41767996549606,404.91726940870285,0.0010374188423156738,208.34383583068848,400.87711906433105,0.22286075353622437,221.26146519184113,404.38744831085205,1.8864870071411133e-05
475.65346759557724,413.82037448883057,5.2034854888916016e-05,189.01889944076538,332.50479233264923,5.364418029785156e-07,189.6602063179016,401.12283182144165,4.172325134277344e-07,0.6257832050323486,2.0531585216522217,1.58846378326416e-05,479.04419898986816,1.0205528736114502,2.9802322387695312e-06,202.92115688323975,405.1959009170532,0.0009748935699462891,207.4523730278015,401.1677339076996,0.10939228534698486,3.1272478103637695,2.25483500957489,6.467103958129883e-06
188.46838504076004,334.58779788017273,5.3942203521728516e-05,189.08683025836945,332.47699949145317,8.046627044677734e-07,189.72452116012573,400.809287071228,4.76837158203125e-07,0.6363663673400879,2.0470125675201416,1.5854835510253906e-05,479.04205894470215,1.0377860069274902,3.039836883544922e-06,202.95409643650055,405.2376027107239,0.0006487667560577393,207.8249864578247,401.1029853820801,0.13103607296943665,3.1254358291625977,2.2766778469085693,6.5267086029052734e-06
205.86691391468048,324.0968827307224,0.00013172626495361328,189.77526342868805,331.95599318668246,2.2351741790771484e-06,184.6876039505005,331.11898124217987,5.960464477539062e-07,0.7575132846832275,2.1001548767089844,1.8298625946044922e-05,248.2317726612091,184.94152092933655,1.5676021575927734e-05,203.2357835173607,405.11263358592987,0.0009124577045440674,208.24298667907715,400.5014102458954,0.10314980149269104,245.94798374176025,188.18548841774464,0.00042429566383361816
